date,keyword,trend,trend_ma,yoy_idx,z_score
2021-12-12,furniture,63,69.75,90.0,-1.4618317543849686
2021-12-19,furniture,57,63.5,83.82352941176471,-2.375033296804543
2021-12-26,furniture,78,65.0,81.25,-1.617477171738628
2022-01-02,furniture,70,67.0,78.65168539325843,-1.025487590534655
2022-01-09,furniture,70,68.75,76.92307692307693,-0.5867740599824895
2022-01-16,furniture,68,71.5,79.06976744186046,-0.012944147844413336
2022-01-23,furniture,68,69.0,81.92771084337349,-0.482382092241934
2022-01-30,furniture,70,69.0,83.33333333333334,-0.40274044722587254
2022-02-06,furniture,71,69.25,88.75,-0.24425638866341515
2022-02-13,furniture,70,69.75,86.41975308641975,0.03836033968998097
2022-02-20,furniture,77,72.0,89.53488372093024,1.0700005624879458
2022-02-27,furniture,75,73.25,85.22727272727273,1.6065218978405518
2022-03-06,furniture,72,73.5,75.0,1.43309273306299
2022-03-13,furniture,75,74.75,75.0,1.6583256015437222
2022-03-20,furniture,73,73.75,73.73737373737373,1.1739941245518808
2022-03-27,furniture,69,72.25,71.875,0.41208631722207406
2022-04-03,furniture,68,71.25,74.72527472527473,-0.18483721187304875
2022-04-10,furniture,65,68.75,73.03370786516854,-1.266347647226416
2022-04-17,furniture,63,66.25,70.78651685393258,-2.0048888497377075
2022-04-24,furniture,67,65.75,77.01149425287356,-1.819677949470547
2022-05-01,furniture,66,65.25,77.64705882352942,-1.6538196855505078
2022-05-08,furniture,62,64.5,72.94117647058823,-1.5521670572666486
2022-05-15,furniture,65,65.0,75.5813953488372,-1.1844844056437216
2022-05-22,furniture,70,65.75,76.08695652173914,-0.8347383972189322
2022-05-29,furniture,70,66.75,77.77777777777779,-0.4477721084990167
2022-06-05,furniture,63,67.0,80.76923076923077,-0.2317116365282047
2022-06-12,furniture,62,66.25,76.5432098765432,-0.3457560940687466
2022-06-19,furniture,64,64.75,77.10843373493977,-0.9241013448682098
2022-06-26,furniture,71,65.0,83.52941176470588,-0.802257453237899
2022-07-03,furniture,72,67.25,87.8048780487805,1.662900183507667
2022-07-10,furniture,66,68.25,85.71428571428571,2.0684878897212218
2022-07-17,furniture,67,69.0,81.70731707317073,1.9989267506596926
2022-07-24,furniture,68,68.25,87.17948717948718,1.2163976251492021
2022-07-31,furniture,72,68.25,96.0,1.0425720702849313
2022-08-07,furniture,68,68.75,91.8918918918919,1.1905640061481602
2022-08-14,furniture,68,69.0,81.92771084337349,1.1535634622404802
2022-08-21,furniture,67,68.75,83.75,0.8375069242736413
2022-08-28,furniture,67,67.5,83.75,-0.05812381937188377
2022-09-04,furniture,66,67.0,79.51807228915662,-0.4646574414087007
2022-09-11,furniture,54,63.5,76.05633802816901,-2.480664271043944
2022-09-18,furniture,56,60.75,80.0,-2.6650807975026596
2022-09-25,furniture,54,57.5,73.97260273972603,-2.461975354322179
2022-10-02,furniture,58,55.5,78.37837837837837,-2.119751470434323
2022-10-09,furniture,57,56.25,79.16666666666666,-1.5686148868335001
2022-10-16,furniture,54,55.75,77.14285714285715,-1.3705715299878665
2022-10-23,furniture,55,56.0,77.46478873239437,-1.1152260374801104
2022-10-30,furniture,55,55.25,75.34246575342466,-1.062296513858412
2022-11-06,furniture,61,56.25,75.30864197530865,-0.7427623807312999
2022-11-13,furniture,61,58.0,76.25,-0.2557463554725243
2022-11-20,furniture,70,61.75,85.36585365853658,0.862753147343538
2022-11-27,furniture,60,63.0,83.33333333333334,1.5909182294150974
2022-12-04,furniture,49,60.0,79.03225806451613,0.7752025329783009
2022-12-11,furniture,51,57.5,80.95238095238095,-0.0937640008678632
2022-12-18,furniture,45,51.25,78.94736842105263,-1.9648122221095208
2022-12-25,furniture,62,51.75,79.48717948717949,-1.5282184129957135
2023-01-01,furniture,61,54.75,87.14285714285714,-0.5915183991943239
2023-01-08,furniture,58,56.5,82.85714285714286,-0.09792574535450278
2023-01-15,furniture,61,60.5,89.70588235294117,0.930700824638354
2023-01-22,furniture,57,59.25,83.82352941176471,0.48463898687962353
2023-01-29,furniture,58,58.5,82.85714285714286,0.21954301149045838
2023-02-05,furniture,59,58.75,83.09859154929578,0.27209885825447633
2023-02-12,furniture,59,58.25,84.28571428571429,0.22581297884847418
2023-02-19,furniture,66,60.5,85.71428571428571,1.0567794574192948
2023-02-26,furniture,61,61.25,81.33333333333333,1.2248969863792387
2023-03-05,furniture,60,61.5,83.33333333333334,1.127140784877953
2023-03-12,furniture,60,61.75,80.0,1.0935427459121956
2023-03-19,furniture,60,60.25,82.1917808219178,0.46386822791143484
2023-03-26,furniture,58,59.5,84.05797101449275,-0.14058038927882438
2023-04-02,furniture,55,58.25,80.88235294117648,-1.3122670187245913
2023-04-09,furniture,58,57.75,89.23076923076924,-1.4069371488308746
2023-04-16,furniture,59,57.5,93.65079365079364,-1.3595032281078592
2023-04-23,furniture,54,56.5,80.59701492537313,-1.6955999403142938
2023-04-30,furniture,56,56.75,84.84848484848484,-1.3301243435219596
2023-05-07,furniture,58,56.75,93.54838709677419,-1.1902088533452198
2023-05-14,furniture,55,55.75,84.61538461538461,-1.4040757000346005
2023-05-21,furniture,60,57.25,85.71428571428571,-0.5441215067577936
2023-05-28,furniture,62,58.75,88.57142857142857,0.41291958463162415
2023-06-04,furniture,58,58.75,92.06349206349206,0.7375067434369377
2023-06-11,furniture,55,58.75,88.70967741935483,0.9787803889137325
2023-06-18,furniture,57,58.0,89.0625,0.4619011637247916
2023-06-25,furniture,61,57.75,85.91549295774648,0.24726906580555444
2023-07-02,furniture,65,59.5,90.27777777777779,1.702411111573622
2023-07-09,furniture,60,60.75,90.9090909090909,2.0532467814631636
2023-07-16,furniture,55,60.25,82.08955223880598,1.3961513451908851
2023-07-23,furniture,58,59.5,85.29411764705883,0.7324863908965272
2023-07-30,furniture,58,57.75,80.55555555555556,-0.6176486395889031
2023-08-06,furniture,56,56.75,82.35294117647058,-1.6389082067883687
2023-08-13,furniture,54,56.5,79.41176470588235,-1.6703827619515996
2023-08-20,furniture,56,56.0,83.5820895522388,-1.6414780857413607
2023-08-27,furniture,57,55.75,85.07462686567165,-1.4752662238469987
2023-09-03,furniture,56,55.75,84.84848484848484,-1.233267312064881
2023-09-10,furniture,52,55.25,96.29629629629629,-1.2839010189586404
2023-09-17,furniture,51,54.0,91.07142857142857,-1.5759577386422705
2023-09-24,furniture,52,52.75,96.29629629629629,-1.715380055740138
2023-10-01,furniture,48,50.75,82.75862068965517,-2.0407548578972143
2023-10-08,furniture,50,50.25,87.71929824561403,-1.8499127031172364
2023-10-15,furniture,49,49.75,90.74074074074075,-1.719678597785787
2023-10-22,furniture,48,48.75,87.27272727272727,-1.6995633440536426
2023-10-29,furniture,49,49.0,89.0909090909091,-1.3452854134683172
2023-11-05,furniture,56,50.5,91.80327868852459,-0.6882472016115716
2023-11-12,furniture,56,52.25,91.80327868852459,0.07511746287540524
2023-11-19,furniture,66,56.75,94.28571428571428,1.7500593473705839
2023-11-26,furniture,51,57.25,85.0,1.7610223871325728
2023-12-03,furniture,48,55.25,97.95918367346938,1.053666114476811
2023-12-10,furniture,45,52.5,88.23529411764706,0.12735243626051496
2023-12-17,furniture,43,46.75,95.55555555555556,-1.5575898665902939
2023-12-24,furniture,56,48.0,90.32258064516128,-1.0363982852892744
2023-12-31,furniture,58,50.5,95.08196721311475,-0.2849528442060698
2024-01-07,furniture,50,51.75,86.20689655172413,0.04486165716473648
2024-01-14,furniture,49,53.25,80.32786885245902,0.40240583773653743
2024-01-21,furniture,51,52.0,89.47368421052632,-0.07567155528347287
2024-01-28,furniture,52,50.5,89.65517241379311,-0.5709762807753005
2024-02-04,furniture,52,51.0,88.13559322033898,-0.36917090415932047
2024-02-11,furniture,52,51.75,88.13559322033898,0.015377337893483493
2024-02-18,furniture,65,55.25,98.48484848484848,1.5397555168856782
2024-02-25,furniture,58,56.75,95.08196721311475,1.935289317082577
2024-03-03,furniture,52,56.75,86.66666666666667,1.5879562617738738
2024-03-10,furniture,52,56.75,86.66666666666667,1.4018211572441743
2024-03-17,furniture,53,53.75,88.33333333333333,0.17611748841904848
2024-03-24,furniture,51,52.0,87.93103448275862,-0.6482593132544068
2024-03-31,furniture,50,51.5,90.9090909090909,-0.854867521366391
2024-04-07,furniture,51,51.25,87.93103448275862,-0.8613124761556209
2024-04-14,furniture,54,51.5,91.52542372881356,-0.7287714703432112
2024-04-21,furniture,52,51.75,96.29629629629629,-0.6956394246411441
2024-04-28,furniture,51,52.0,91.07142857142857,-0.6420811384102665
2024-05-05,furniture,52,52.25,89.65517241379311,-0.554522704328629
2024-05-12,furniture,50,51.25,90.9090909090909,-0.8579603517081842
2024-05-19,furniture,57,52.5,95.0,-0.14297805455276313
2024-05-26,furniture,55,53.5,88.70967741935483,0.6682152556672822
2024-06-02,furniture,52,53.5,89.65517241379311,1.4729831296672755
2024-06-09,furniture,51,53.75,92.72727272727272,1.762750302716575
2024-06-16,furniture,51,52.25,89.47368421052632,0.0
2024-06-23,furniture,55,52.25,90.1639344262295,-0.07530655685068693
2024-06-30,furniture,62,54.75,95.38461538461539,2.1407291706982354
2024-07-07,furniture,53,55.25,88.33333333333333,1.9798989873206194
2024-07-14,furniture,49,54.75,89.0909090909091,1.2957892449928643
2024-07-21,furniture,55,54.75,94.82758620689656,1.0926298860153498
2024-07-28,furniture,52,52.25,89.65517241379311,-0.9245329804745304
2024-08-04,furniture,53,52.25,94.64285714285714,-1.0973065354087628
2024-08-11,furniture,52,53.0,96.29629629629629,-0.4769915428236514
2024-08-18,furniture,53,52.5,94.64285714285714,-0.8311982200794188
2024-08-25,furniture,55,53.25,96.49122807017544,-0.14764269410497274
2024-09-01,furniture,57,54.25,101.78571428571428,0.6887494619140729
2024-09-08,furniture,47,53.0,90.38461538461539,-0.4728779924105
2024-09-15,furniture,48,51.75,94.11764705882352,-1.4948283644331146
2024-09-22,furniture,47,49.75,90.38461538461539,-2.2389925073439048
2024-09-29,furniture,46,47.0,95.83333333333334,-2.56821326639451
2024-10-06,furniture,44,46.25,88.0,-2.1189394415757175
2024-10-13,furniture,48,46.25,97.95918367346938,-1.69833626183915
2024-10-20,furniture,45,45.75,93.75,-1.5129610354830274
2024-10-27,furniture,44,45.25,89.79591836734694,-1.3745705138110034
2024-11-03,furniture,57,48.5,101.78571428571428,-0.29875169116027744
2024-11-10,furniture,48,48.5,85.71428571428571,-0.20294373961702028
2024-11-17,furniture,52,50.25,78.78787878787878,0.4828464094366793
2024-11-24,furniture,57,53.5,111.76470588235294,1.7138660433710446
2024-12-01,furniture,47,51.0,97.91666666666666,0.9312800240471104
2024-12-08,furniture,42,49.5,93.33333333333333,0.43968045084521834
2024-12-15,furniture,41,46.75,95.34883720930233,-0.613280512825527
2024-12-22,furniture,48,44.5,85.71428571428571,-1.3587324409732229
2024-12-29,furniture,55,46.5,94.82758620689656,-0.5934567098222066
2025-01-05,furniture,47,47.75,94.0,-0.15774833913117722
2025-01-12,furniture,48,49.5,97.95918367346938,0.4298223653329105
2025-01-19,furniture,49,49.75,96.07843137254902,0.4093776101605188
2025-01-26,furniture,46,47.5,88.46153846153845,-0.5510387687778352
2025-02-02,furniture,46,47.25,88.46153846153845,-0.6053255882836992
2025-02-09,furniture,47,47.0,90.38461538461539,-0.5998017511921805
2025-02-16,furniture,52,47.75,80.0,-0.08609232994548832
2025-02-23,furniture,49,48.5,84.48275862068965,0.5670066246216148
2025-03-02,furniture,50,49.5,96.15384615384616,1.2648609318482176
2025-03-09,furniture,52,50.75,100.0,1.6763215790380726
2025-03-16,furniture,49,50.0,92.45283018867924,1.1549534175644438
2025-03-23,furniture,49,50.0,96.07843137254902,0.9985667184827628
2025-03-30,furniture,48,49.5,96.0,0.4842001247057984
2025-04-06,furniture,48,48.5,94.11764705882352,-0.2786932057163818
2025-04-13,furniture,48,48.25,88.88888888888889,-0.3911149739937368
2025-04-20,furniture,47,47.75,90.38461538461539,-0.8497831579254537
2025-04-27,furniture,49,48.0,96.07843137254902,-0.7270147952028669
2025-05-04,furniture,52,49.0,100.0,0.044065264923853494
2025-05-11,furniture,49,49.25,98.0,0.19069251784877778
2025-05-18,furniture,52,50.5,91.22807017543859,1.3363062095600735
2025-05-25,furniture,53,51.5,96.36363636363636,1.8531232916508074
2025-06-01,furniture,50,51.0,96.15384615384616,1.35781361648256
2025-06-08,furniture,48,50.75,94.11764705882352,1.0425720702844143
2025-06-15,furniture,48,49.75,94.11764705882352,0.22716305473166018
2025-06-22,furniture,51,49.25,92.72727272727272,-0.17450120318978368
2025-06-29,furniture,55,50.5,88.70967741935483,0.7365021550228035
2025-07-06,furniture,56,52.5,105.66037735849056,1.8699667736115249
2025-07-13,furniture,56,54.5,114.28571428571428,2.3698216727041137
2025-07-20,furniture,59,56.5,107.27272727272728,2.419500423823473
2025-07-27,furniture,55,56.5,105.76923076923077,1.8585379098420296
2025-08-03,furniture,52,55.5,98.11320754716981,1.222997092844234
2025-08-10,furniture,50,54.0,96.15384615384616,0.5240727747164405
2020-08-09,groceries,3,,,
2020-08-16,groceries,4,3.5,,
2020-08-23,groceries,3,3.3333333333333335,,
2020-08-30,groceries,3,3.25,,
2020-09-06,groceries,3,3.25,,-0.8164965809277267
2020-09-13,groceries,3,3.0,,-1.6502739940140685
2020-09-20,groceries,3,3.0,,-1.2493900951088464
2020-09-27,groceries,3,3.0,,-1.0459527207369799
2020-10-04,groceries,3,3.0,,-0.9176629354822459
2020-10-11,groceries,3,3.0,,-0.8273403039920291
2020-10-18,groceries,3,3.0,,-0.7593263966019986
2020-10-25,groceries,3,3.0,,-0.705729746225971
2020-11-01,groceries,2,2.75,,-1.755607191555046
2020-11-08,groceries,3,2.75,,-1.622214211307625
2020-11-15,groceries,3,2.75,,-1.4320780207890582
2020-11-22,groceries,3,2.75,,-1.2602520756252042
2020-11-29,groceries,3,3.0,,0.7071067811865442
2020-12-06,groceries,3,3.0,,0.7071067811865442
2020-12-13,groceries,3,3.0,,0.7071067811865442
2020-12-20,groceries,3,3.0,,0.7071067811865442
2020-12-27,groceries,3,3.0,,0.7071067811865442
2021-01-03,groceries,3,3.0,,0.7071067811865442
2021-01-10,groceries,3,3.0,,0.7071067811865442
2021-01-17,groceries,3,3.0,,0.7071067811865442
2021-01-24,groceries,3,3.0,,0.5773502691896217
2021-01-31,groceries,3,3.0,,0.4472135954999526
2021-02-07,groceries,3,3.0,,0.30151134457776196
2021-02-14,groceries,3,3.0,,
2021-02-21,groceries,3,3.0,,
2021-02-28,groceries,2,2.75,,-3.316624790355356
2021-03-07,groceries,3,2.75,,-2.2360679774997725
2021-03-14,groceries,3,2.75,,-1.7320508075688652
2021-03-21,groceries,3,2.75,,-1.4142135623730847
2021-03-28,groceries,3,3.0,,0.7071067811865442
2021-04-04,groceries,3,3.0,,0.7071067811865442
2021-04-11,groceries,3,3.0,,0.7071067811865442
2021-04-18,groceries,3,3.0,,0.7071067811865442
2021-04-25,groceries,3,3.0,,0.7071067811865442
2021-05-02,groceries,3,3.0,,0.7071067811865442
2021-05-09,groceries,3,3.0,,0.7071067811865442
2021-05-16,groceries,3,3.0,,0.7071067811865442
2021-05-23,groceries,3,3.0,,0.5773502691896217
2021-05-30,groceries,3,3.0,,0.4472135954999526
2021-06-06,groceries,3,3.0,,0.30151134457776196
2021-06-13,groceries,3,3.0,,
2021-06-20,groceries,3,3.0,,
2021-06-27,groceries,3,3.0,,
2021-07-04,groceries,4,3.25,,3.316624790355378
2021-07-11,groceries,3,3.25,,2.236067977499787
2021-07-18,groceries,3,3.25,,1.7320508075688776
2021-07-25,groceries,3,3.25,,1.414213562373096
2021-08-01,groceries,4,3.25,,1.183215956619928
2021-08-08,groceries,4,3.5,133.33333333333331,2.213211486674014
2021-08-15,groceries,4,3.75,100.0,2.4140393963016824
2021-08-22,groceries,4,4.0,133.33333333333331,2.3351295871277222
2021-08-29,groceries,4,4.0,133.33333333333331,1.805787796286545
2021-09-05,groceries,4,4.0,133.33333333333331,1.4814874939752998
2021-09-12,groceries,3,3.75,100.0,0.6633249580710835
2021-09-19,groceries,4,3.75,133.33333333333331,0.5345224838248526
2021-09-26,groceries,3,3.5,100.0,-0.35093120317180093
2021-10-03,groceries,3,3.25,100.0,-1.1931660907841244
2021-10-10,groceries,3,3.25,100.0,-1.1931660907841244
2021-10-17,groceries,3,3.0,100.0,-1.7780017780026804
2021-10-24,groceries,3,3.0,100.0,-1.5827680307534924
2021-10-31,groceries,3,3.0,150.0,-1.3420703177375544
2021-11-07,groceries,3,3.0,100.0,-1.1285761872936744
2021-11-14,groceries,4,3.25,133.33333333333331,-0.38949041885226215
2021-11-21,groceries,4,3.5,133.33333333333331,0.441836082168465
2021-11-28,groceries,3,3.5,100.0,0.6882472016116902
2021-12-05,groceries,3,3.5,100.0,0.8451542547285239
2021-12-12,groceries,3,3.25,100.0,0.0
2021-12-19,groceries,4,3.25,133.33333333333331,0.10976425998969237
2021-12-26,groceries,4,3.5,133.33333333333331,1.2247448713916018
2022-01-02,groceries,3,3.5,100.0,1.0634101379502399
2022-01-09,groceries,3,3.5,100.0,0.9045340337333017
2022-01-16,groceries,2,3.0,66.66666666666666,-1.507556722888836
2022-01-23,groceries,3,2.75,100.0,-2.19740106229416
2022-01-30,groceries,3,2.75,100.0,-1.8685877318798512
2022-02-06,groceries,2,2.5,66.66666666666666,-2.017528818929557
2022-02-13,groceries,3,2.75,100.0,-1.0987983707358593
2022-02-20,groceries,3,2.75,100.0,-0.9299811099505559
2022-02-27,groceries,2,2.5,100.0,-1.3587324409735155
2022-03-06,groceries,3,2.75,100.0,-0.5698028822981901
2022-03-13,groceries,3,2.75,100.0,-0.46499055497527636
2022-03-20,groceries,2,2.5,66.66666666666666,-1.0160010160015218
2022-03-27,groceries,3,2.75,100.0,-0.08032193289024996
2022-04-03,groceries,2,2.5,66.66666666666666,-1.2602520756251732
2022-04-10,groceries,2,2.25,66.66666666666666,-2.3237900077243796
2022-04-17,groceries,2,2.25,66.66666666666666,-1.7888543819997864
2022-04-24,groceries,3,2.25,100.0,-1.4596008983994866
2022-05-01,groceries,3,2.5,100.0,-0.20851441405706886
2022-05-08,groceries,3,2.75,100.0,1.0425720702853487
2022-05-15,groceries,2,2.75,66.66666666666666,1.0425720702853487
2022-05-22,groceries,2,2.5,66.66666666666666,-0.20851441405706886
2022-05-29,groceries,3,2.5,100.0,-0.10976425998968799
2022-06-05,groceries,3,2.5,100.0,0.0
2022-06-12,groceries,3,2.75,100.0,1.2074068598865588
2022-06-19,groceries,3,3.0,100.0,2.042648719947532
2022-06-26,groceries,3,3.0,100.0,1.622214211307604
2022-07-03,groceries,4,3.25,100.0,1.97989898732232
2022-07-10,groceries,2,3.0,66.66666666666666,0.971665620577512
2022-07-17,groceries,3,3.0,100.0,0.845154254728514
2022-07-24,groceries,3,3.0,100.0,0.7071067811865455
2022-07-31,groceries,4,3.0,100.0,0.6115928396627267
2022-08-07,groceries,2,3.0,50.0,0.5222329678670936
2022-08-14,groceries,3,3.0,75.0,0.39223227027637
2022-08-21,groceries,3,3.0,75.0,0.24253562503633427
2022-08-28,groceries,2,2.5,50.0,-2.6678918753996874
